29 M5        1.6
30  K     9658.6
30 L1     1193.6
30 L2     1042.8
30 L3     1019.7
30 M1      135.9
30 M2       86.6
30 M3       86.6
30 M4        8.1
30 M5        8.1
31  K    10367.1
31 L1     1297.7
31 L2     1142.3
31 L3     1115.4
31 M1      158.1
31 M2      106.8
31 M3      102.9
31 M4       17.4
31 M5       17.4
31 N1        1.5
31 N2        0.8
31 N3        0.8
32  K    11103.1
32 L1     1414.3
32 L2     1247.8
32 L3     1216.7
32 M1      180.0
32 M2      127.9
32 M3      120.8
32 M4       28.7
32 M5       28.7
32 N1        5.0
32 N2        2.3
32 N3        2.3
33  K    11866.7
33 L1     1526.5
33 L2     1358.6
33 L3     1323.1
33 M1      203.5
33 M2      146.4
33 M3      140.5
33 M4       41.2
33 M5       41.2
33 N1        8.5
33 N2        2.5
33 N3        2.5
34  K    12657.8
34 L1     1653.9
34 L2     1476.2
34 L3     1435.8
34 M1      231.5
34 M2      168.2
34 M3      161.9
34 M4       56.7
34 M5       56.7
34 N1       12.0
34 N2        5.6
34 N3        5.6
35  K    13473.7
35 L1     1782.0
35 L2     1596.0
35 L3     1549.9
35 M1      256.5
35 M2      189.3
35 M3      181.5
35 M4       70.1
35 M5       69.0
35 N1       27.3
35 N2        5.2
35 N3        4.6
36  K    14325.6
36 L1     1921.0
36 L2     1727.2
36 L3     1674.9
36 M1      292.1
36 M2      221.8
36 M3      214.5
36 M4       95.0
36 M5       93.8
36 N1       27.5
36 N2       14.7
36 N3       14.0
37  K    15199.7
37 L1     2065.1
37 L2     1863.9
37 L3     1804.4
37 M1      322.1
37 M2      247.4
37 M3      238.5
37 M4      111.8
37 M5      110.3
37 N1       29.3
37 N2       14.8
37 N3       14.0
38  K    16104.6
38 L1     2216.3
38 L2     2006.8
38 L3     1939.6
38 M1      357.5
38 M2      279.8
38 M3      269.1
38 M4      135.0
38 M5      133.1
38 N1       37.7
38 N2       19.9
38 N3       19.9
39  K    17038.4
39 L1     2372.5
39 L2     2155.5
39 L3     2080.0
39 M1      393.6
39 M2      312.4
39 M3      300.3
39 M4      159.6
39 M5      157.4
39 N1       45.4
39 N2       25.6
39 N3       25.6
39 N4        2.4
39 N5        2.4
40  K    17997.6
40 L1     2531.6
40 L2     2306.7
40 L3     2222.3
40 M1      430.3
40 M2      344.2
40 M3      330.5
40 M4      182.4
40 M5      180.0
40 N1       51.3
40 N2       28.7
40 N3       28.7
40 N4        3.0
40 N5        3.0
41  K    18985.6
41 L1     2697.7
41 L2     2464.7
41 L3     2370.5
41 M1      468.4
41 M2      378.4
41 M3      363.0
41 M4      207.4
41 M5      204.6
41 N1       58.1
41 N2       33.9
41 N3       33.9
41 N4        3.2
41 N5        3.2
42  K    19999.5
42 L1     2865.5
42 L2     2625.1
42 L3     2520.2
42 M1      504.6
42 M2      409.7
42 M3      392.3
42 M4      230.3
42 M5      227.0
42 N1       61.8
42 N2       34.8
42 N3       34.8
42 N4        1.8
42 N5        1.8
43  K    21044.0
43 L1     3042.5
43 L2     2793.2
43 L3     2676.9
43 M1      544.0
43 M2      444.9
43 M3      425.0
43 M4      256.4
43 M5      252.9
43 N1       68.0
43 N2       38.9
43 N3       38.9
43 N4        2.0
43 N5        2.0
44  K    22117.2
44 L1     3224.0
44 L2     2966.9
44 L3     2837.9
44 M1      585.0
44 M2      482.8
44 M3      460.6
44 M4      283.6
44 M5      279.4
44 N1       74.9
44 N2       43.1
44 N3       43.1
44 N4        2.0
44 N5        2.0
45  K    23219.9
45 L1     3411.9
45 L2     3146.1
45 L3     3003.8
45 M1      627.1
45 M2      521.0
45 M3      496.2
45 M4      311.7
45 M5      307.0
45 N1       81.0
45 N2       47.9
45 N3       47.9
45 N4        2.5
45 N5        2.5
46  K    24350.3
46 L1     3604.3
46 L2     3330.3
46 L3     3173.3
46 M1      669.9
46 M2      559.1
46 M3      531.5
46 M4      340.0
46 M5      334.7
46 N1       86.4
46 N2       51.1
46 N3       51.1
46 N4        1.5
46 N5        1.5
47  K    25514.0
47 L1     3805.8
47 L2     3523.7
47 L3     3351.1
47 M1      717.5
47 M2      602.4
47 M3      571.4
47 M4      372.8
47 M5      366.7
47 N1       95.2
47 N2       62.6
47 N3       55.9
47 N4        3.3
47 N5        3.3
48  K    26711.2
48 L1     4018.0
48 L2     3727.0
48 L3     3537.5
48 M1      770.2
48 M2      650.7
48 M3      616.5
48 M4      410.5
48 M5      403.7
48 N1      107.6
48 N2       66.9
48 N3       66.9
48 N4        9.3
48 N5        9.3
48 O1        2.2
48 O2        2.2
48 O3        2.2
49  K    27939.9
49 L1     4237.5
49 L2     3938.0
49 L3     3730.1
49 M1      825.6
49 M2      702.2
49 M3      664.3
49 M4      450.8
49 M5      443.1
49 N1      121.9
49 N2       77.4
49 N3       77.4
49 N4       16.2
49 N5       16.2
49 O1        0.1
49 O2        0.8
49 O3        0.8
50  K    29200.1
50 L1     4464.7
50 L2     4156.1
50 L3     3928.8
50 M1      883.8
50 M2      756.4
50 M3      714.4
50 M4      493.3
50 M5      484.8
50 N1      136.5
50 N2       88.6
50 N3       88.6
50 N4       23.9
50 N5       23.9
50 O1        0.9
50 O2        1.1
50 O3        1.1
51  K    30491.2
51 L1     4698.3
51 L2     4380.4
51 L3     4132.2
51 M1      943.7
51 M2      811.9
51 M3      765.6
51 M4      536.9
51 M5      527.5
51 N1      152.0
51 N2       98.4
51 N3       98.4
51 N4       31.4
51 N5       31.4
51 O1        6.7
51 O2        2.1
51 O3        2.1
52  K    31813.8
52 L1     4939.2
52 L2     4612.0
52 L3     4341.4
52 M1     1006.0
52 M2      869.7
52 M3      818.7
52 M4      582.5
52 M5      572.1
52 N1      168.3
52 N2      110.2
52 N3      110.2
52 N4       39.8
52 N5       39.8
52 O1       11.6
52 O2        2.3
52 O3        2.3
53  K    33169.4
53 L1     5188.1
53 L2     4852.1
53 L3     4557.1
53 M1     1072.1
53 M2      930.5
53 M3      874.6
53 M4      631.3
53 M5      619.4
53 N1      186.4
53 N2      122.7
53 N3      122.7
53 N4       49.6
53 N5       49.6
53 O1       13.6
53 O2        3.3
53 O3        3.3
54  K    34564.4
54 L1     5452.8
54 L2     5103.7
54 L3     4782.2
54 M1     1148.7
54 M2     1002.1
54 M3      940.6
54 M4      689.4
54 M5      676.7
54 N1      213.3
54 N2      145.5
54 N3      145.5
54 N4       69.5
54 N5       67.5
54 O1       23.4
54 O2       13.4
54 O3       12.1
55  K    35984.6
55 L1     5714.3
55 L2     5359.4
55 L3     5011.9
55 M1     1217.1
55 M2     1065.0
55 M3      997.6
55 M4      739.5
55 M5      725.5
55 N1      230.8
55 N2      172.3
55 N3      161.6
55 N4       78.8
55 N5       76.5
55 O1       22.7
55 O2       13.1
55 O3       11.4
56  K    37440.6
56 L1     5988.8
56 L2     5623.6
56 L3     5247.0
56 M1     1292.8
56 M2     1136.7
56 M3     1062.2
56 M4      796.1
56 M5      780.7
56 N1      253.0
56 N2      191.8
56 N3      179.7
56 N4       92.5
56 N5       89.9
56 O1       29.1
56 O2       16.6
56 O3       14.6
57  K    38924.6
57 L1     6266.3
57 L2     5890.6
57 L3     5482.7
57 M1     1361.3
57 M2     1204.4
57 M3     1123.4
57 M4      848.5
57 M5      831.7
57 N1      270.4
57 N2      205.8
57 N3      191.4
57 N4       98.9
57 N5       98.9
57 O1       32.3
57 O2       14.4
57 O3       14.4
58  K    40443.0
58 L1     6548.8
58 L2     6164.2
58 L3     5723.4
58 M1     1434.6
58 M2     1272.8
58 M3     1185.4
58 M4      901.3
58 M5      883.3
58 N1      289.6
58 N2      223.3
58 N3      207.2
58 N4      110.0
58 N5      110.0
58 N6        0.1
58 N7        0.1
58 O1       37.8
58 O2       19.8
58 O3       19.8
59  K    41990.6
59 L1     6834.8
59 L2     6440.4
59 L3     5964.3
59 M1     1511.0
59 M2     1337.4
59 M3     1242.2
59 M4      951.1
59 M5      931.0
59 N1      304.5
59 N2      236.3
59 N3      217.6
59 N4      113.2
59 N5      113.2
59 N6        2.0
59 N7        2.0
59 O1       37.4
59 O2       22.3
59 O3       22.3
60  K    43568.9
60 L1     7126.0
60 L2     6721.5
60 L3     6207.9
60 M1     1575.3
60 M2     1402.8
60 M3     1297.4
60 M4      999.9
60 M5      977.7
60 N1      315.2
60 N2      243.3
60 N3      224.6
60 N4      117.5
60 N5      117.5
60 N6        1.5
60 N7        1.5
60 O1       37.5
60 O2       21.1
60 O3       21.1
61  K    45184.0
61 L1     7427.9
61 L2     7012.8
61 L3     6459.3
61 M1     1650.0
61 M2     1471.4
61 M3     1356.9
61 M4     1051.5
61 M5     1026.9
61 N1      331.0
61 N2      242.0
61 N3      242.0
61 N4      120.4
61 N5      120.4
61 N6        4.0
61 N7        4.0
61 O1       38.0
61 O2       22.0
61 O3       22.0
62  K    46834.2
62 L1     7736.8
62 L2     7311.8
62 L3     6716.2
62 M1     1722.8
62 M2     1540.7
62 M3     1419.8
62 M4     1106.0
62 M5     1080.2
62 N1      345.7
62 N2      265.6
62 N3      247.4
62 N4      129.0
62 N5      129.0
62 N6        5.5
62 N7        5.5
62 O1       37.4
62 O2       21.3
62 O3       21.3
63  K    48519.0
63 L1     8052.0
63 L2     7617.1
63 L3     6976.9
63 M1     1800.0
63 M2     1613.9
63 M3     1480.6
63 M4     1160.6
63 M5     1130.9
63 N1      360.2
63 N2      283.9
63 N3      256.6
63 N4      133.2
63 N5      133.2
63 O1       31.8
63 O2       22.0
63 O3       22.0
64  K    50239.1
64 L1     8375.6
64 L2     7930.3
64 L3     7242.8
64 M1     1880.8
64 M2     1688.3
64 M3     1544.0
64 M4     1217.2
64 M5     1185.2
64 N1      375.8
64 N2      288.5
64 N3      270.9
64 N4      140.5
64 N5      140.5
64 N6        0.1
64 N7        0.1
64 O1       36.1
64 O2       20.3
64 O3       20.3
65  K    51995.7
65 L1     8708.0
65 L2     8251.6
65 L3     7514.0
65 M1     1967.5
65 M2     1767.7
65 M3     1611.3
65 M4     1275.0
65 M5     1241.2
65 N1      397.9
65 N2      310.2
65 N3      285.0
65 N4      147.0
65 N5      147.0
65 N6        2.6
65 N7        2.6
65 O1       39.0
65 O2       25.4
65 O3       25.4
66  K    53788.5
66 L1     9045.8
66 L2     8580.6
66 L3     7790.1
66 M1     2046.8
66 M2     1841.8
66 M3     1675.6
66 M4     1332.5
66 M5     1294.9
66 N1      416.3
66 N2      331.8
66 N3      292.9
66 N4      154.2
66 N5      154.2
66 N6        4.2
66 N7        4.2
66 O1       62.9
66 O2       26.3
66 O3       26.3
67  K    55617.7
67 L1     9394.2
67 L2     8917.8
67 L3     8071.1
67 M1     2128.3
67 M2     1922.8
67 M3     1741.2
67 M4     1391.5
67 M5     1351.4
67 N1      435.7
67 N2      343.5
67 N3      306.6
67 N4      161.0
67 N5      161.0
67 N6        3.7
67 N7        3.7
67 O1       51.2
67 O2       20.3
67 O3       20.3
68  K    57485.5
68 L1     9751.3
68 L2     9264.3
68 L3     8357.9
68 M1     2206.5
68 M2     2005.8
68 M3     1811.8
68 M4     1453.3
68 M5     1409.3
68 N1      449.1
68 N2      366.2
68 N3      320.0
68 N4      176.7
68 N5      167.6
68 N6        4.3
68 N7        4.3
68 O1       59.8
68 O2       29.4
68 O3       29.4
69  K    59389.6
69 L1    10115.7
69 L2     9616.9
69 L3     8648.0
69 M1     2306.8
69 M2     2089.8
69 M3     1884.5
69 M4     1514.6
69 M5     1467.7
69 N1      471.7
69 N2      385.9
69 N3      336.6
69 N4      179.6
69 N5      179.6
69 N6        5.3
69 N7        5.3
69 O1       53.2
69 O2       32.3
69 O3       32.3
70  K    61332.3
70 L1    10486.4
70 L2     9978.2
70 L3     8943.6
70 M1     2398.1
70 M2     2173.0
70 M3     1949.8
70 M4     1576.3
70 M5     1527.8
70 N1      487.2
70 N2      396.7
70 N3      343.5
70 N4      198.1
70 N5      184.9
70 N6        6.3
70 N7        6.3
70 O1       54.1
70 O2       23.4
70 O3       23.4
71  K    63313.8
71 L1    10870.4
71 L2    10348.6
71 L3     9244.1
71 M1     2491.2
71 M2     2263.5
71 M3     2023.6
71 M4     1639.4
71 M5     1588.5
71 N1      506.2
71 N2      410.1
71 N3      359.3
71 N4      204.8
71 N5      195.0
71 N6        6.9
71 N7        6.9
71 O1       56.8
71 O2       28.0
71 O3       28.0
71 O4        4.6
71 O5        4.6
72  K    65350.8
72 L1    11270.7
72 L2    10739.4
72 L3     9560.7
72 M1     2600.9
72 M2     2365.4
72 M3     2107.6
72 M4     1716.4
72 M5     1661.7
72 N1      538.1
72 N2      437.0
72 N3      380.4
72 N4      223.8
72 N5      213.7
72 N6       17.1
72 N7       17.1
72 O1       64.9
72 O2       38.1
72 O3       30.6
72 O4        6.6
72 O5        6.6
73  K    67416.4
73 L1    11681.5
73 L2    11136.1
73 L3     9881.1
73 M1     2708.0
73 M2     2468.7
73 M3     2194.0
73 M4     1793.2
73 M5     1735.1
73 N1      565.5
73 N2      464.8
73 N3      404.5
73 N4      241.3
73 N5      229.3
73 N6       27.5
73 N7       25.6
73 O1       71.1
73 O2       44.9
73 O3       36.4
73 O4        5.7
73 O5        5.7
74  K    69525.0
74 L1    12099.8
74 L2    11544.0
74 L3    10206.8
74 M1     2819.6
74 M2     2574.9
74 M3     2281.0
74 M4     1871.6
74 M5     1809.2
74 N1      595.0
74 N2      491.6
74 N3      425.3
74 N4      258.8
74 N5      245.4
74 N6       37.9
74 N7       35.8
74 O1       77.1
74 O2       46.8
74 O3       35.6
74 O4        6.1
74 O5        6.1
75  K    71676.4
75 L1    12526.7
75 L2    11958.7
75 L3    10535.3
75 M1     2931.7
75 M2     2681.6
75 M3     2367.3
75 M4     1948.9
75 M5     1882.9
75 N1      625.0
75 N2      517.9
75 N3      444.4
75 N4      273.7
75 N5      260.2
75 N6       48.1
75 N7       45.7
75 O1       82.8
75 O2       45.6
75 O3       34.6
75 O4        3.5
75 O5        3.5
76  K    73870.8
76 L1    12968.0
76 L2    12385.0
76 L3    10870.9
76 M1     3048.5
76 M2     2792.2
76 M3     2457.2
76 M4     2030.8
76 M5     1960.1
76 N1      654.3
76 N2      546.5
76 N3      468.2
76 N4      289.4
76 N5      272.8
76 N6       53.8
76 N7       51.0
76 O1       83.7
76 O2       58.0
76 O3       45.4
77  K    76111.0
77 L1    13418.5
77 L2    12824.1
77 L3    11215.2
77 M1     3173.7
77 M2     2908.7
77 M3     2550.7
77 M4     2116.1
77 M5     2040.4
77 N1      690.1
77 N2      577.1
77 N3      494.3
77 N4      311.4
77 N5      294.9
77 N6       64.0
77 N7       61.0
77 O1       95.2
77 O2       63.0
77 O3       50.5
77 O4        3.8
77 O5        3.8
78  K    78394.8
78 L1    13880.5
78 L2    13272.6
78 L3    11563.8
78 M1     3297.6
78 M2     3027.0
78 M3     2645.3
78 M4     2201.5
78 M5     2121.1
78 N1      724.0
78 N2      607.6
78 N3      519.1
78 N4      330.7
78 N5      313.8
78 N6       74.5
78 N7       71.1
78 O1      101.7
78 O2       65.3
78 O3       51.0
78 O4        2.1
78 O5        2.1
79  K    80724.9
79 L1    14352.8
79 L2    13733.6
79 L3    11918.7
79 M1     3424.9
79 M2     3147.8
79 M3     2743.0
79 M4     2291.1
79 M5     2205.7
79 N1      758.8
79 N2      643.7
79 N3      545.4
79 N4      352.0
79 N5      333.9
79 N6       87.8
79 N7       84.1
79 O1      107.8
79 O2       71.7
79 O3       58.7
79 O4        2.5
79 O5        2.5
80  K    83102.3
80 L1    14839.3
80 L2    14208.7
80 L3    12283.9
80 M1     3561.6
80 M2     3278.5
80 M3     2847.1
80 M4     2384.9
80 M5     2294.9
80 N1      803.0
80 N2      681.0
80 N3      576.9
80 N4      378.5
80 N5      359.3
80 N6      104.0
80 N7       99.9
80 O1      120.3
80 O2       84.0
80 O3       65.0
80 O4        9.8
80 O5        7.8
81  K    85530.4
81 L1    15346.7
81 L2    14697.9
81 L3    12657.5
81 M1     3704.1
81 M2     3415.7
81 M3     2956.6
81 M4     2485.1
81 M5     2389.3
81 N1      845.5
81 N2      721.3
81 N3      609.0
81 N4      406.6
81 N5      386.2
81 N6      123.1
81 N7      118.8
81 O1      136.3
81 O2       99.6
81 O3       73.0
81 O4       15.3
81 O5       13.1
82  K    88004.5
82 L1    15860.8
82 L2    15200.0
82 L3    13035.2
82 M1     3850.7
82 M2     3554.2
82 M3     3066.4
82 M4     2585.6
82 M5     2484.0
82 N1      893.6
82 N2      763.9
82 N3      644.5
82 N4      435.2
82 N5      412.9
82 N6      141.2
82 N7      136.3
82 O1      147.3
82 O2      104.8
82 O3       83.0
82 O4       21.8
82 O5       19.2
82 P1        3.1
82 P2        0.7
82 P3        0.7
83  K    90525.9
83 L1    16387.5
83 L2    15711.1
83 L3    13418.6
83 M1     3999.1
83 M2     3696.3
83 M3     3176.9
83 M4     2687.6
83 M5     2579.6
83 N1      938.2
83 N2      805.3
83 N3      678.9
83 N4      463.6
83 N5      440.0
83 N6      162.4
83 N7      157.1
83 O1      159.3
83 O2      116.8
83 O3       93.0
83 O4       26.5
83 O5       24.4
83 P1        8.0
83 P2        2.7
83 P3        2.7
84  K    93100.0
84 L1    16928.0
84 L2    16237.0
84 L3    13810.0
84 M1     4152.0
84 M2     3844.0
84 M3     3293.0
84 M4     2794.0
84 M5     2680.0
84 N1      987.0
84 N2      851.0
84 N3      715.0
84 N4      495.0
84 N5      469.0
84 N6      184.0
84 N7      178.0
84 O1      176.0
84 O2      132.0
84 O3      102.0
84 O4       34.0
84 O5       30.0
84 P1        9.0
84 P2        4.0
84 P3        1.0
85  K    95724.0
85 L1    17482.0
85 L2    16776.0
85 L3    14207.0
85 M1     4310.0
85 M2     3994.0
85 M3     3409.0
85 M4     2901.0
85 M5     2781.0
85 N1     1038.0
85 N2      897.0
85 N3      751.0
85 N4      527.0
85 N5      499.0
85 N6      206.0
85 N7      199.0
85 O1      192.0
85 O2      144.0
85 O3      113.0
85 O4       41.0
85 O5       37.0
85 P1       13.0
85 P2        6.0
85 P3        1.0
86  K    98397.0
86 L1    18048.0
86 L2    17328.0
86 L3    14610.0
86 M1     4473.0
86 M2     4150.0
86 M3     3529.0
86 M4     3012.0
86 M5     2884.0
86 N1     1090.0
86 N2      944.0
86 N3      790.0
86 N4      558.0
86 N5      530.0
86 N6      229.0
86 N7      222.0
86 O1      208.0
86 O2      158.0
86 O3      123.0
86 O4       48.0
86 O5       43.0
86 P1       16.0
86 P2        8.0
86 P3        2.0
87  K   101130.0
87 L1    18634.0
87 L2    17899.0
87 L3    15025.0
87 M1     4644.0
87 M2     4315.0
87 M3     3656.0
87 M4     3129.0
87 M5     2994.0
87 N1     1148.0
87 N2      999.0
87 N3      834.0
87 N4      597.0
87 N5      567.0
87 N6      258.0
87 N7      249.0
87 O1      229.0
87 O2      178.0
87 O3      138.0
87 O4       60.0
87 O5       55.0
87 P1       24.0
87 P2       14.0
87 P3        7.0
87 P4        3.8
88  K   103915.0
88 L1    19232.0
88 L2    18484.0
88 L3    15444.0
88 M1     4822.0
88 M2     4483.0
88 M3     3785.0
88 M4     3248.0
88 M5     3105.0
88 N1     1208.0
88 N2     1055.0
88 N3      879.0
88 N4      636.0
88 N5      603.0
88 N6      287.0
88 N7      279.0
88 O1      251.0
88 O2      197.0
88 O3      153.0
88 O4       72.0
88 O5       66.0
88 P1       31.0
88 P2       20.0
88 P3       12.0
88 P4        4.7
89  K   106756.0
89 L1    19846.0
89 L2    19081.0
89 L3    15870.0
89 M1     4999.0
89 M2     4655.0
89 M3     3915.0
89 M4     3370.0
89 M5     3219.0
89 N1     1269.0
89 N2     1112.0
89 N3      924.0
89 N4      676.0
89 N5      640.0
89 N6      316.0
89 N7      307.0
89 O1      272.0
89 O2      217.0
89 O3      168.0
89 O4       84.0
89 O5       76.0
89 P1       37.0
89 P2       24.0
89 P3       15.0
89 P4        4.4
89 P5        5.4
90  K   109650.0
90 L1    20472.0
90 L2    19693.0
90 L3    16300.0
90 M1     5182.0
90 M2     4831.0
90 M3     4046.0
90 M4     3491.0
90 M5     3332.0
90 N1     1330.0
90 N2     1168.0
90 N3      967.0
90 N4      713.0
90 N5      677.0
90 N6      344.0
90 N7      335.0
90 O1      290.0
90 O2      236.0
90 O3      180.0
90 O4       94.0
90 O5       87.0
90 P1       41.0
90 P2       24.0
90 P3       17.0
90 P4        5.5
90 P5        5.9
91  K   112596.0
91 L1    21105.0
91 L2    20314.0
91 L3    16733.0
91 M1     5361.0
91 M2     5001.0
91 M3     4174.0
91 M4     3606.0
91 M5     3442.0
91 N1     1383.0
91 N2     1217.0
91 N3     1004.0
91 N4      743.0
91 N5      708.0
91 N6      366.0
91 N7      355.0
91 O1      305.0
91 O2      245.0
91 O3      188.0
91 O4       97.0
91 O5       90.0
91 O6        7.3
91 P1       43.0
91 P2       27.0
91 P3       17.0
91 P4        4.6
91 P5        5.6
92  K   115602.0
92 L1    21758.0
92 L2    20948.0
92 L3    17168.0
92 M1     5548.0
92 M2     5181.0
92 M3     4304.0
92 M4     3726.0
92 M5     3550.0
92 N1     1441.0
92 N2     1271.0
92 N3     1043.0
92 N4      779.0
92 N5      737.0
92 N6      389.0
92 N7      379.0
92 O1      324.0
92 O2      257.0
92 O3      194.0
92 O4      104.0
92 O5       95.0
92 O6        8.5
92 P1       44.0
92 P2       27.0
92 P3       17.0
92 P4        4.6
92 P5        5.7
93  K   118669.0
93 L1    22427.0
93 L2    21600.0
93 L3    17610.0
93 M1     5739.0
93 M2     5366.0
93 M3     4435.0
93 M4     3849.0
93 M5     3664.0
93 N1     1501.0
93 N2     1328.0
93 N3     1085.0
93 N4      816.0
93 N5      771.0
93 N6      414.0
93 N7      403.0
93 O1      338.0
93 O2      274.0
93 O3      206.0
93 O4      109.0
93 O5      101.0
93 O6        9.7
93 P1       47.0
93 P2       29.0
93 P3       18.0
93 P4        4.6
93 P5        5.8
94  K   121791.0
94 L1    23104.0
94 L2    22266.0
94 L3    18057.0
94 M1     5933.0
94 M2     5547.0
94 M3     4563.0
94 M4     3970.0
94 M5     3775.0
94 N1     1559.0
94 N2     1380.0
94 N3     1123.0
94 N4      846.0
94 N5      798.0
94 N6      436.0
94 N7      424.0
94 O1      350.0
94 O2      283.0
94 O3      213.0
94 O4      113.0
94 O5      102.0
94 O6        7.0
94 P1       46.0
94 P2       29.0
94 P3       16.0
94 P4        5.4
95  K   124982.0
95 L1    23808.0
95 L2    22952.0
95 L3    18510.0
95 M1     6133.0
95 M2     5739.0
95 M3     4698.0
95 M4     4096.0
95 M5     3890.0
95 N1     1620.0
95 N2     1438.0
95 N3     1165.0
95 N4      880.0
95 N5      829.0
95 N6      461.0
95 N7      446.0
95 O1      365.0
95 O2      298.0
95 O3      219.0
95 O4      116.0
95 O5      106.0
95 O6        7.9
95 O7        6.6
95 P1       48.0
95 P2       29.0
95 P3       16.0
95 P4        5.5
96  K   128241.0
96 L1    24526.0
96 L2    23651.0
96 L3    18970.0
96 M1     6337.0
96 M2     5937.0
96 M3     4838.0
96 M4     4224.0
96 M5     4009.0
96 N1     1684.0
96 N2     1498.0
96 N3     1207.0
96 N4      916.0
96 N5      862.0
96 N6      484.0
96 N7      470.0
96 O1      383.0
96 O2      313.0
96 O3      229.0
96 O4      124.0
96 O5      110.0
96 O6       12.9
96 O7       11.3
96 P1       50.0
96 P2       30.0
96 P3       16.0
96 P4        4.5
96 P5        6.1
97  K   131556.0
97 L1    25256.0
97 L2    24371.0
97 L3    19435.0
97 M1     6545.0
97 M2     6138.0
97 M3     4976.0
97 M4     4353.0
97 M5     4127.0
97 N1     1748.0
97 N2     1558.0
97 N3     1249.0
97 N4      955.0
97 N5      898.0
97 N6      511.0
97 N7      495.0
97 O1      399.0
97 O2      326.0
97 O3      237.0
97 O4      130.0
97 O5      117.0
97 O6       14.0
97 O7       12.2
97 P1       52.0
97 P2       32.0
97 P3       16.0
97 P4        4.4
97 P5        6.2
98  K   134939.0
98 L1    26010.0
98 L2    25108.0
98 L3    19907.0
98 M1     6761.0
98 M2     6345.0
98 M3     5116.0
98 M4     4484.0
98 M5     4247.0
98 N1     1813.0
98 N2     1620.0
98 N3     1292.0
98 N4      991.0
98 N5      930.0
98 N6      538.0
98 N7      520.0
98 O1      416.0
98 O2      341.0
98 O3      245.0
98 O4      137.0
98 O5      122.0
98 O6       10.5
98 O7        8.7
98 P1       54.0
98 P2       33.0
98 P3       17.0
98 P4        5.7
99  K   138396.0
99 L1    26782.0
99 L2    25865.0
99 L3    20384.0
99 M1     6981.0
99 M2     6558.0
99 M3     5259.0
99 M4     4617.0
99 M5     4368.0
99 N1     1883.0
99 N2     1683.0
99 N3     1336.0
99 N4     1029.0
99 N5      965.0
